Order Date,Ship Date,Ship Mode,Segment,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Delivery Days,Unit Cost,Order Month,Order Month Name,Order Year
10/13/2014,10/15/2014,First Class,Home Office,Virginia,23223,South,Office Supplies,Envelopes,36.4,5,0,17.472,2,3.7856,10,October,2014
10/13/2014,10/15/2014,First Class,Home Office,Virginia,23223,South,Technology,Accessories,22.96,2,0,4.3624,2,9.2988,10,October,2014
10/13/2014,10/15/2014,First Class,Home Office,Virginia,23223,South,Office Supplies,Storage,315.2,4,0,6.304,2,77.224,10,October,2014
10/13/2014,10/15/2014,First Class,Home Office,Virginia,23223,South,Office Supplies,Binders,15.18,3,0,7.1346,2,2.6818,10,October,2014
2/7/2016,2/10/2016,Second Class,Corporate,California,90049,West,Technology,Phones,623.96,5,0.2,38.9975,3,116.9925,2,February,2016
1/19/2017,1/24/2017,Second Class,Consumer,Pennsylvania,19140,East,Technology,Phones,429.6,2,0.4,-93.08,5,261.34,1,January,2017
1/19/2017,1/24/2017,Second Class,Consumer,Pennsylvania,19140,East,Furniture,Furnishings,31.968,2,0.2,6.3936,5,12.7872,1,January,2017
1/19/2017,1/24/2017,Second Class,Consumer,Pennsylvania,19140,East,Furniture,Chairs,887.271,3,0.3,-63.3765,5,316.8825,1,January,2017
1/19/2017,1/24/2017,Second Class,Consumer,Pennsylvania,19140,East,Office Supplies,Paper,21.696,4,0.2,7.0512,5,3.6612,1,January,2017
6/6/2016,6/12/2016,Standard Class,Home Office,California,90036,West,Office Supplies,Labels,22.05,7,0,10.584,6,1.638,6,June,2016
6/6/2016,6/12/2016,Standard Class,Home Office,California,90036,West,Office Supplies,Paper,99.9,5,0,46.953,6,10.5894,6,June,2016
3/18/2017,3/20/2017,Second Class,Corporate,California,90032,West,Office Supplies,Appliances,90.86,7,0,26.3494,2,9.2158,3,March,2017
11/24/2017,11/24/2017,Same Day,Consumer,California,94109,West,Office Supplies,Paper,7.78,1,0,3.501,0,4.279,11,November,2017
11/26/2016,11/28/2016,Second Class,Consumer,Pennsylvania,19120,East,Office Supplies,Binders,78.759,9,0.7,-57.7566,2,15.1684,11,November,2016
8/18/2016,8/20/2016,Second Class,Home Office,Texas,77070,Central,Furniture,Furnishings,9.552,3,0.6,-3.8208,2,4.4576,8,August,2016
8/18/2016,8/20/2016,Second Class,Home Office,Texas,77070,Central,Furniture,Furnishings,5.344,4,0.6,-2.1376,2,1.8704,8,August,2016
11/28/2015,12/3/2015,Standard Class,Home Office,New Mexico,88001,West,Office Supplies,Art,8.28,2,0,3.4776,5,2.4012,11,November,2015
5/25/2017,6/1/2017,Standard Class,Consumer,Texas,77070,Central,Office Supplies,Storage,50.136,3,0.2,-11.2806,7,20.4722,5,May,2017
9/4/2017,9/5/2017,First Class,Corporate,Oregon,97756,West,Office Supplies,Binders,88.074,7,0.7,-58.716,1,20.97,9,September,2017
3/24/2016,3/26/2016,Second Class,Consumer,Ohio,44105,East,Furniture,Bookcases,301.47,3,0.5,-241.176,2,180.882,3,March,2016
3/24/2016,3/26/2016,Second Class,Consumer,Ohio,44105,East,Office Supplies,Art,18.656,2,0.2,1.6324,2,8.5118,3,March,2016
5/28/2017,6/1/2017,Standard Class,Corporate,Maryland,20707,East,Furniture,Furnishings,27.46,2,0,9.8856,4,8.7872,5,May,2017
5/28/2017,6/1/2017,Standard Class,Corporate,Maryland,20707,East,Office Supplies,Appliances,125.13,3,0,36.2877,4,29.6141,5,May,2017
8/31/2015,9/4/2015,Standard Class,Home Office,California,92037,West,Technology,Phones,555.96,5,0.2,41.697,4,102.8526,8,August,2015
4/12/2016,4/17/2016,Standard Class,Corporate,North Carolina,27893,South,Office Supplies,Storage,129.552,3,0.2,-22.6716,5,50.7412,4,April,2016
4/12/2016,4/17/2016,Standard Class,Corporate,North Carolina,27893,South,Office Supplies,Storage,51.984,1,0.2,-5.1984,5,57.1824,4,April,2016
4/12/2016,4/17/2016,Standard Class,Corporate,North Carolina,27893,South,Office Supplies,Paper,10.272,3,0.2,3.4668,5,2.2684,4,April,2016
2/2/2014,2/9/2014,Standard Class,Consumer,Florida,33710,South,Office Supplies,Binders,18.336,2,0.7,-12.224,7,15.28,2,February,2014
2/2/2014,2/9/2014,Standard Class,Consumer,Florida,33710,South,Technology,Phones,180.96,5,0.2,13.572,7,33.4776,2,February,2014
9/2/2014,9/8/2014,Standard Class,Consumer,Illinois,60089,Central,Technology,Accessories,475.944,7,0.2,95.1888,6,54.3936,9,September,2014
9/30/2017,10/2/2017,Second Class,Home Office,California,90049,West,Technology,Accessories,159.98,2,0,47.994,2,55.993,9,September,2017
9/5/2016,9/7/2016,First Class,Corporate,New York,10011,East,Technology,Phones,43.6,4,0,12.208,2,7.848,9,September,2016
5/20/2017,5/26/2017,Standard Class,Consumer,Nevada,89115,West,Office Supplies,Binders,8.288,2,0.2,3.0044,6,2.6418,5,May,2017
5/20/2017,5/26/2017,Standard Class,Consumer,Nevada,89115,West,Technology,Phones,1123.128,9,0.2,70.1955,6,116.9925,5,May,2017
5/20/2017,5/26/2017,Standard Class,Consumer,Nevada,89115,West,Office Supplies,Appliances,64.9,5,0,18.821,6,9.2158,5,May,2017
9/20/2015,9/24/2015,Standard Class,Consumer,Illinois,60540,Central,Office Supplies,Binders,2.808,3,0.8,-4.4928,4,2.4336,9,September,2015
1/23/2016,1/27/2016,Standard Class,Corporate,Vermont,5408,East,Technology,Accessories,99.98,2,0,42.9914,4,28.4943,1,January,2016
1/23/2016,1/27/2016,Standard Class,Corporate,Vermont,5408,East,Office Supplies,Art,8.04,6,0,2.7336,4,0.8844,1,January,2016
1/23/2016,1/27/2016,Standard Class,Corporate,Vermont,5408,East,Office Supplies,Storage,1564.29,13,0,406.7154,4,89.0442,1,January,2016
6/1/2014,6/6/2014,Standard Class,Corporate,Michigan,48234,Central,Office Supplies,Binders,138.56,4,0,66.5088,5,18.0128,6,June,2014
6/1/2014,6/6/2014,Standard Class,Corporate,Michigan,48234,Central,Office Supplies,Appliances,65.52,5,0.1,12.376,5,10.6288,6,June,2014
9/24/2015,9/29/2015,Second Class,Consumer,Arizona,85323,West,Office Supplies,Art,14.576,2,0.2,2.3686,5,6.1037,9,September,2015
9/24/2015,9/29/2015,Second Class,Consumer,Arizona,85323,West,Technology,Accessories,23.2,2,0.2,1.45,5,10.875,9,September,2015
9/24/2015,9/29/2015,Second Class,Consumer,Arizona,85323,West,Office Supplies,Art,16.464,7,0.2,1.8522,5,2.0874,9,September,2015
8/1/2016,8/3/2016,Second Class,Consumer,Pennsylvania,19140,East,Furniture,Furnishings,19.312,2,0.2,3.1382,2,8.0869,8,August,2016
1/23/2014,1/28/2014,Standard Class,Consumer,Nevada,89115,West,Office Supplies,Paper,40.08,6,0,19.2384,5,3.4736,1,January,2014
8/4/2014,8/8/2014,Standard Class,Corporate,Maine,4401,East,Office Supplies,Appliances,101.96,2,0,27.5292,4,37.2154,8,August,2014
8/4/2014,8/8/2014,Standard Class,Corporate,Maine,4401,East,Office Supplies,Paper,259.74,13,0,124.6752,4,10.3896,8,August,2014
8/4/2014,8/8/2014,Standard Class,Corporate,Maine,4401,East,Technology,Accessories,255.42,9,0,104.7222,4,16.7442,8,August,2014
8/9/2016,8/14/2016,Standard Class,Home Office,Tennessee,37075,South,Office Supplies,Binders,4.338,3,0.7,-3.0366,5,2.4582,8,August,2016
8/9/2016,8/14/2016,Standard Class,Home Office,Tennessee,37075,South,Office Supplies,Binders,11.88,5,0.7,-7.92,5,3.96,8,August,2016
12/8/2016,12/12/2016,Standard Class,Consumer,Wisconsin,54703,Central,Furniture,Bookcases,405.86,7,0,32.4688,4,53.3416,12,December,2016
12/8/2016,12/12/2016,Standard Class,Consumer,Wisconsin,54703,Central,Furniture,Chairs,680.01,3,0,176.8026,4,167.7358,12,December,2016
6/8/2015,6/12/2015,Standard Class,Consumer,Illinois,60610,Central,Technology,Accessories,2.376,3,0.2,0.7425,4,0.5445,6,June,2015
6/8/2015,6/12/2015,Standard Class,Consumer,Illinois,60610,Central,Office Supplies,Appliances,143.128,2,0.8,-393.602,4,268.365,6,June,2015
6/24/2016,6/26/2016,Second Class,Consumer,California,92037,West,Technology,Machines,4476.8,4,0.2,503.64,2,993.29,6,June,2016
6/24/2016,6/26/2016,Second Class,Consumer,California,92037,West,Office Supplies,Paper,104.85,1,0,50.328,2,54.522,6,June,2016
6/24/2016,6/26/2016,Second Class,Consumer,California,92037,West,Office Supplies,Appliances,241.44,3,0,72.432,2,56.336,6,June,2016
3/15/2016,3/19/2016,Standard Class,Home Office,Mississippi,39212,South,Office Supplies,Paper,319.76,14,0,147.0896,4,12.3336,3,March,2016
3/15/2016,3/19/2016,Standard Class,Home Office,Mississippi,39212,South,Office Supplies,Paper,45.68,2,0,21.0128,4,12.3336,3,March,2016
12/1/2016,12/1/2016,Same Day,Home Office,California,93030,West,Furniture,Furnishings,31.96,2,0,1.598,0,15.181,12,December,2016
12/1/2016,12/1/2016,Same Day,Home Office,California,93030,West,Office Supplies,Paper,47.9,1,0,22.992,0,24.908,12,December,2016
12/1/2016,12/1/2016,Same Day,Home Office,California,93030,West,Office Supplies,Storage,1112.94,3,0,222.588,0,296.784,12,December,2016
12/1/2016,12/1/2016,Same Day,Home Office,California,93030,West,Office Supplies,Envelopes,22.92,3,0,11.2308,0,3.8964,12,December,2016
6/12/2017,6/14/2017,Second Class,Consumer,Washington,98031,West,Technology,Phones,71.976,3,0.2,8.997,2,20.993,6,June,2017
6/12/2017,6/14/2017,Second Class,Consumer,Washington,98031,West,Office Supplies,Paper,19.44,3,0,9.3312,2,3.3696,6,June,2017
3/19/2016,3/24/2016,Standard Class,Corporate,Tennessee,37211,South,Office Supplies,Binders,31.086,3,0.7,-20.724,5,17.27,3,March,2016
11/14/2016,11/18/2016,Standard Class,Consumer,New York,10035,East,Technology,Phones,13.98,2,0,3.9144,4,5.0328,11,November,2016
11/14/2016,11/18/2016,Standard Class,Consumer,New York,10035,East,Office Supplies,Art,23.65,1,0,6.149,4,17.501,11,November,2016
8/7/2017,8/11/2017,Standard Class,Consumer,California,92683,West,Technology,Phones,707.88,3,0.2,44.2425,4,221.2125,8,August,2017
8/7/2017,8/11/2017,Standard Class,Consumer,California,92683,West,Office Supplies,Binders,11.952,3,0.2,4.1832,4,2.5896,8,August,2017
8/7/2017,8/11/2017,Standard Class,Consumer,California,92683,West,Office Supplies,Binders,31.128,3,0.2,11.673,4,6.485,8,August,2017
8/7/2017,8/11/2017,Standard Class,Consumer,California,92683,West,Technology,Accessories,55.76,4,0,7.8064,4,11.9884,8,August,2017
8/7/2017,8/11/2017,Standard Class,Consumer,California,92683,West,Office Supplies,Paper,24.56,2,0,11.5432,4,6.5084,8,August,2017
8/7/2017,8/11/2017,Standard Class,Consumer,California,92683,West,Furniture,Furnishings,51.75,1,0,15.525,4,36.225,8,August,2017
8/7/2017,8/11/2017,Standard Class,Consumer,California,92683,West,Furniture,Chairs,207.184,1,0.2,25.898,4,181.286,8,August,2017
8/7/2017,8/11/2017,Standard Class,Consumer,California,92683,West,Office Supplies,Appliances,1473.1,5,0,412.468,4,212.1264,8,August,2017
8/21/2015,8/25/2015,Standard Class,Home Office,Pennsylvania,18103,East,Office Supplies,Supplies,3.488,2,0.2,-0.6976,4,2.0928,8,August,2015
8/21/2015,8/25/2015,Standard Class,Home Office,Pennsylvania,18103,East,Technology,Accessories,21.728,4,0.2,3.8024,4,4.4814,8,August,2015
8/21/2015,8/25/2015,Standard Class,Home Office,Pennsylvania,18103,East,Office Supplies,Storage,663.072,6,0.2,-165.768,4,138.14,8,August,2015
8/21/2015,8/25/2015,Standard Class,Home Office,Pennsylvania,18103,East,Office Supplies,Binders,99.588,2,0.7,-82.99,4,91.289,8,August,2015
8/21/2015,8/25/2015,Standard Class,Home Office,Pennsylvania,18103,East,Office Supplies,Paper,49.568,2,0.2,15.49,4,17.039,8,August,2015
11/2/2015,11/7/2015,Standard Class,Corporate,Texas,78207,Central,Office Supplies,Binders,29.372,7,0.8,-46.9952,5,10.9096,11,November,2015
11/2/2015,11/7/2015,Standard Class,Corporate,Texas,78207,Central,Technology,Phones,344.704,2,0.2,38.7792,5,152.9624,11,November,2015
11/30/2014,12/6/2014,Standard Class,Consumer,Arizona,85323,West,Office Supplies,Supplies,47.992,7,0.2,3.5994,6,6.3418,11,November,2014
11/30/2014,12/6/2014,Standard Class,Consumer,Arizona,85323,West,Technology,Accessories,102.24,4,0.2,-16.614,6,29.7135,11,November,2014
5/10/2014,5/15/2014,Standard Class,Consumer,California,95123,West,Office Supplies,Paper,39.96,2,0,19.1808,5,10.3896,5,May,2014
5/10/2014,5/15/2014,Standard Class,Consumer,California,95123,West,Technology,Phones,1432,5,0.2,125.3,5,261.34,5,May,2014
5/10/2014,5/15/2014,Standard Class,Consumer,California,95123,West,Office Supplies,Supplies,41.04,6,0,11.0808,5,4.9932,5,May,2014
5/10/2014,5/15/2014,Standard Class,Consumer,California,95123,West,Furniture,Chairs,256.784,1,0.2,32.098,5,224.686,5,May,2014
10/17/2016,10/20/2016,First Class,Consumer,New Jersey,8861,East,Furniture,Bookcases,120.98,1,0,12.098,3,108.882,10,October,2016
10/17/2016,10/20/2016,First Class,Consumer,New Jersey,8861,East,Office Supplies,Binders,315.98,1,0,148.5106,3,167.4694,10,October,2016
10/30/2016,11/3/2016,Standard Class,Corporate,New York,10011,East,Office Supplies,Binders,28.752,3,0.2,10.0632,4,6.2296,10,October,2016
10/30/2016,11/3/2016,Standard Class,Corporate,New York,10011,East,Office Supplies,Art,114.95,5,0,32.186,4,16.5528,10,October,2016
12/1/2016,12/5/2016,Standard Class,Corporate,California,90004,West,Office Supplies,Art,23.04,8,0,6.912,4,2.016,12,December,2016
4/21/2016,4/21/2016,Same Day,Consumer,Connecticut,6460,East,Office Supplies,Art,15.48,3,0,4.4892,0,3.6636,4,April,2016
4/21/2016,4/21/2016,Same Day,Consumer,Connecticut,6460,East,Office Supplies,Paper,51.84,8,0,24.8832,0,3.3696,4,April,2016
8/3/2017,8/7/2017,Standard Class,Consumer,Illinois,61701,Central,Technology,Accessories,39.816,3,0.2,7.4655,4,10.7835,8,August,2017
8/3/2017,8/8/2017,Second Class,Corporate,Washington,98105,West,Office Supplies,Storage,16.06,1,0,4.1756,5,11.8844,8,August,2017
12/11/2017,12/14/2017,Second Class,Home Office,Iowa,52601,Central,Office Supplies,Envelopes,7.28,1,0,3.4944,3,3.7856,12,December,2017
12/11/2017,12/14/2017,Second Class,Home Office,Iowa,52601,Central,Office Supplies,Binders,5.4,3,0,2.592,3,0.936,12,December,2017
3/14/2015,3/19/2015,Standard Class,Consumer,California,95661,West,Office Supplies,Paper,19.44,3,0,9.3312,5,3.3696,3,March,2015
12/8/2014,12/15/2014,Standard Class,Corporate,California,94110,West,Furniture,Furnishings,39.88,2,0,11.1664,7,14.3568,12,December,2014
12/8/2014,12/15/2014,Standard Class,Corporate,California,94110,West,Furniture,Furnishings,79.44,3,0,28.5984,7,16.9472,12,December,2014
9/30/2017,10/2/2017,First Class,Corporate,Pennsylvania,19120,East,Office Supplies,Labels,20.664,7,0.2,6.9741,2,1.9557,9,September,2017
11/21/2016,11/26/2016,Standard Class,Corporate,California,90049,West,Office Supplies,Paper,32.4,5,0,15.552,5,3.3696,11,November,2016
11/24/2017,11/30/2017,Standard Class,Corporate,Texas,79762,Central,Office Supplies,Appliances,13.762,1,0.8,-24.7716,6,38.5336,11,November,2017
11/14/2017,11/17/2017,First Class,Home Office,Minnesota,55407,Central,Office Supplies,Envelopes,15.28,2,0,7.4872,3,3.8964,11,November,2017
8/16/2015,8/20/2015,Standard Class,Consumer,Pennsylvania,19120,East,Office Supplies,Storage,44.688,7,0.2,3.3516,4,5.9052,8,August,2015
8/16/2015,8/20/2015,Standard Class,Consumer,Pennsylvania,19120,East,Furniture,Bookcases,301.47,3,0.5,-204.9996,4,168.8232,8,August,2015
10/13/2017,10/14/2017,First Class,Consumer,Louisiana,70506,South,Office Supplies,Labels,11.07,3,0,5.2029,1,1.9557,10,October,2017
10/13/2017,10/14/2017,First Class,Consumer,Louisiana,70506,South,Furniture,Tables,1504.52,4,0,346.0396,1,289.6201,10,October,2017
10/13/2017,10/14/2017,First Class,Consumer,Louisiana,70506,South,Office Supplies,Paper,25.92,4,0,12.4416,1,3.3696,10,October,2017
11/4/2017,11/4/2017,Same Day,Home Office,Texas,77803,Central,Office Supplies,Binders,7.536,6,0.8,-13.188,0,3.454,11,November,2017
11/4/2017,11/4/2017,Same Day,Home Office,Texas,77803,Central,Office Supplies,Binders,1.408,2,0.8,-2.3232,0,1.8656,11,November,2017
11/4/2017,11/4/2017,Same Day,Home Office,Texas,77803,Central,Office Supplies,Binders,4.144,4,0.8,-6.4232,0,2.6418,11,November,2017
11/4/2017,11/4/2017,Same Day,Home Office,Texas,77803,Central,Office Supplies,Storage,52.752,3,0.2,-12.5286,0,21.7602,11,November,2017
3/19/2017,3/24/2017,Standard Class,Corporate,California,90008,West,Office Supplies,Appliances,381.36,7,0,106.7808,5,39.2256,3,March,2017
11/3/2014,11/3/2014,Same Day,Home Office,California,90049,West,Office Supplies,Art,6.72,4,0,3.36,0,0.84,11,November,2014
7/23/2017,7/26/2017,First Class,Consumer,California,90045,West,Office Supplies,Binders,15.192,3,0.2,5.5071,3,3.2283,7,July,2017
7/23/2017,7/26/2017,First Class,Consumer,California,90045,West,Office Supplies,Paper,58.32,9,0,27.9936,3,3.3696,7,July,2017
12/27/2014,12/31/2014,Standard Class,Consumer,Arizona,85023,West,Office Supplies,Binders,946.764,6,0.7,-694.2936,4,273.5096,12,December,2014
9/2/2016,9/6/2016,Standard Class,Consumer,California,90036,West,Furniture,Furnishings,94.68,9,0,31.2444,4,7.0484,9,September,2016
9/2/2016,9/6/2016,Standard Class,Consumer,California,90036,West,Office Supplies,Storage,23.67,3,0,0.9468,4,7.5744,9,September,2016
9/2/2016,9/6/2016,Standard Class,Consumer,California,90036,West,Technology,Phones,1091.168,4,0.2,68.198,4,255.7425,9,September,2016
9/2/2016,9/6/2016,Standard Class,Consumer,California,90036,West,Office Supplies,Art,18.69,7,0,5.2332,4,1.9224,9,September,2016
9/2/2016,9/6/2016,Standard Class,Consumer,California,90036,West,Furniture,Tables,568.728,3,0.2,28.4364,4,180.0972,9,September,2016
9/2/2016,9/6/2016,Standard Class,Consumer,California,90036,West,Office Supplies,Binders,7.312,1,0.2,2.5592,4,4.7528,9,September,2016
2/11/2017,2/14/2017,First Class,Consumer,Ohio,43229,East,Furniture,Furnishings,147.568,2,0.2,-3.6892,3,75.6286,2,February,2017
10/27/2017,11/2/2017,Standard Class,Corporate,Florida,32303,South,Office Supplies,Paper,56.784,7,0.2,20.5842,6,5.1714,10,October,2017
10/27/2017,11/2/2017,Standard Class,Corporate,Florida,32303,South,Office Supplies,Binders,5.607,3,0.7,-3.9249,6,3.1773,10,October,2017
10/27/2017,11/2/2017,Standard Class,Corporate,Florida,32303,South,Office Supplies,Art,6.576,3,0.2,0.5754,6,2.0002,10,October,2017
7/9/2014,7/14/2014,Standard Class,Home Office,California,94122,West,Office Supplies,Binders,14.304,6,0.2,4.6488,5,1.6092,7,July,2014
7/9/2014,7/14/2014,Standard Class,Home Office,California,94122,West,Furniture,Bookcases,119.833,1,0.15,7.049,5,112.784,7,July,2014
7/9/2014,7/14/2014,Standard Class,Home Office,California,94122,West,Office Supplies,Art,5.56,2,0,2.224,5,1.668,7,July,2014
7/9/2014,7/14/2014,Standard Class,Home Office,California,94122,West,Office Supplies,Paper,32.4,5,0,15.552,5,3.3696,7,July,2014
5/22/2017,5/26/2017,Standard Class,Home Office,California,94109,West,Office Supplies,Art,9.84,3,0,2.8536,4,2.3288,5,May,2017
5/22/2017,5/26/2017,Standard Class,Home Office,California,94109,West,Office Supplies,Art,2.78,1,0,0.7228,4,2.0572,5,May,2017
11/10/2016,11/14/2016,Standard Class,Consumer,New York,10009,East,Office Supplies,Binders,3.64,1,0.2,1.365,4,2.275,11,November,2016
11/10/2016,11/14/2016,Standard Class,Consumer,New York,10009,East,Technology,Phones,881.93,7,0,220.4825,4,94.4925,11,November,2016
12/2/2016,12/6/2016,Standard Class,Corporate,Iowa,52302,Central,Office Supplies,Binders,115.84,8,0,54.4448,4,7.6744,12,December,2016
3/2/2017,3/8/2017,Standard Class,Corporate,California,90008,West,Office Supplies,Binders,107.648,2,0.2,33.64,6,37.004,3,March,2017
9/23/2017,9/25/2017,Second Class,Consumer,Arkansas,71603,South,Technology,Accessories,199.95,5,0,63.984,2,27.1932,9,September,2017
9/23/2017,9/25/2017,Second Class,Consumer,Arkansas,71603,South,Office Supplies,Paper,12.96,2,0,6.2208,2,3.3696,9,September,2017
2/11/2014,2/15/2014,Second Class,Consumer,Missouri,65203,Central,Furniture,Chairs,60.89,1,0,15.2225,4,45.6675,2,February,2014
2/11/2014,2/15/2014,Second Class,Consumer,Missouri,65203,Central,Office Supplies,Labels,14.94,3,0,6.8724,4,2.6892,2,February,2014
2/11/2014,2/15/2014,Second Class,Consumer,Missouri,65203,Central,Office Supplies,Binders,9.64,2,0,4.4344,4,2.6028,2,February,2014
2/11/2014,2/15/2014,Second Class,Consumer,Missouri,65203,Central,Furniture,Furnishings,332.94,3,0,53.2704,4,93.2232,2,February,2014
2/11/2014,2/15/2014,Second Class,Consumer,Missouri,65203,Central,Office Supplies,Binders,51.9,3,0,24.393,4,9.169,2,February,2014
2/11/2014,2/15/2014,Second Class,Consumer,Missouri,65203,Central,Office Supplies,Storage,64.96,2,0,2.5984,4,31.1808,2,February,2014
11/11/2017,11/14/2017,Second Class,Consumer,South Dakota,57401,Central,Office Supplies,Supplies,25.5,3,0,6.63,3,6.29,11,November,2017
9/2/2017,9/2/2017,Same Day,Home Office,Washington,98103,West,Furniture,Chairs,215.976,3,0.2,-2.6997,0,72.8919,9,September,2017
10/9/2015,10/13/2015,Standard Class,Consumer,Michigan,48227,Central,Furniture,Chairs,389.97,3,0,35.0973,4,118.2909,10,October,2015
